,0
ENSG00000011426,6.773770491803279
ENSG00000011451,16.080327868852457
ENSG00000011454,17.426229508196727
ENSG00000011478,9.073770491803279
ENSG00000011485,20.647540983606554
ENSG00000011523,12.054098360655736
ENSG00000011566,15.977049180327867
ENSG00000011600,32.678688524590164
ENSG00000011638,14.149180327868853
ENSG00000012048,7.38032786885246
ENSG00000012061,27.61311475409836
ENSG00000012174,11.0327868852459
ENSG00000012211,6.965573770491802
ENSG00000012232,11.590163934426231
ENSG00000012660,24.777049180327868
ENSG00000012779,9.218032786885248
ENSG00000012817,11.14918032786885
ENSG00000012822,26.690163934426224
ENSG00000012963,15.62622950819672
ENSG00000012983,17.78360655737705
ENSG00000013016,7.072131147540984
ENSG00000013275,27.40983606557377
ENSG00000013288,16.42295081967213
ENSG00000013306,27.62295081967213
ENSG00000013364,26.896721311475407
ENSG00000013374,21.506557377049177
ENSG00000013375,13.839344262295084
ENSG00000013392,6.860655737704919
ENSG00000013441,31.0344262295082
ENSG00000013503,9.188524590163937
ENSG00000013523,10.840983606557378
ENSG00000013561,21.0672131147541
ENSG00000013563,9.470491803278689
ENSG00000013573,8.324590163934428
ENSG00000013583,19.75573770491804
ENSG00000013810,8.206557377049181
ENSG00000014123,22.00327868852459
ENSG00000014138,9.149180327868853
ENSG00000014164,10.083606557377049
ENSG00000014216,24.240983606557382
ENSG00000014641,30.150819672131146
ENSG00000014824,16.327868852459016
ENSG00000014914,6.526229508196722
ENSG00000014919,17.526229508196725
ENSG00000015133,7.278688524590165
ENSG00000015153,12.050819672131148
ENSG00000015171,23.018032786885243
ENSG00000015285,7.91639344262295
ENSG00000015475,14.937704918032786
ENSG00000015479,43.91147540983607
ENSG00000015532,9.440983606557376
ENSG00000015568,6.175409836065573
ENSG00000015676,8.268852459016394
ENSG00000016864,20.02950819672131
ENSG00000017260,21.557377049180328
ENSG00000017797,19.714754098360658
ENSG00000018189,19.900000000000002
ENSG00000018236,10.37049180327869
ENSG00000018280,5.427868852459016
ENSG00000018510,16.313114754098358
ENSG00000018610,16.58688524590164
ENSG00000018699,13.37377049180328
ENSG00000018869,6.445901639344262
ENSG00000019169,7.301639344262296
ENSG00000019582,107.20655737704918
ENSG00000019991,6.786885245901639
ENSG00000019995,5.0
ENSG00000020129,12.198360655737705
ENSG00000020181,10.170491803278688
ENSG00000020256,12.188524590163935
ENSG00000020426,15.255737704918033
ENSG00000020577,7.344262295081967
ENSG00000020633,6.1278688524590175
ENSG00000020922,12.724590163934423
ENSG00000021355,21.81311475409836
ENSG00000021574,12.775409836065574
ENSG00000021762,11.14590163934426
ENSG00000021776,12.026229508196723
ENSG00000022277,34.22622950819673
ENSG00000022556,2.6999999999999997
ENSG00000022840,33.14098360655738
ENSG00000022976,10.898360655737703
ENSG00000023041,19.26393442622951
ENSG00000023171,7.449180327868852
ENSG00000023191,31.985245901639342
ENSG00000023228,16.154098360655738
ENSG00000023287,15.977049180327867
ENSG00000023318,19.495081967213114
ENSG00000023330,16.121311475409836
ENSG00000023445,9.368852459016393
ENSG00000023516,11.6672131147541
ENSG00000023572,12.568852459016396
ENSG00000023608,9.978688524590163
ENSG00000023697,15.416393442622953
ENSG00000023734,35.99016393442623
ENSG00000023892,11.159016393442625
ENSG00000023902,13.834426229508196
ENSG00000023909,9.08032786885246
ENSG00000024048,17.888524590163936
ENSG00000024862,22.216393442622948
ENSG00000025039,9.163934426229508
ENSG00000025156,11.521311475409837
ENSG00000025293,15.793442622950819
ENSG00000025423,6.309836065573769
ENSG00000025434,10.57049180327869
ENSG00000025708,12.44262295081967
ENSG00000025770,18.421311475409833
ENSG00000025772,11.668852459016394
ENSG00000025796,19.042622950819673
ENSG00000025800,18.50655737704918
ENSG00000026025,74.04426229508198
ENSG00000026103,11.754098360655735
ENSG00000026297,24.557377049180328
ENSG00000026508,34.721311475409834
ENSG00000026652,7.798360655737706
ENSG00000026751,6.962295081967213
ENSG00000026950,12.968852459016391
ENSG00000027001,10.413114754098363
ENSG00000027075,12.542622950819673
ENSG00000027697,30.575409836065575
ENSG00000027847,15.995081967213116
ENSG00000028116,16.909836065573774
ENSG00000028137,14.650819672131146
ENSG00000028203,13.257377049180329
ENSG00000028277,5.727868852459017
ENSG00000028310,13.373770491803278
ENSG00000028528,33.173770491803275
ENSG00000028839,11.868852459016395
ENSG00000029363,25.213114754098363
ENSG00000029364,19.685245901639345
ENSG00000029639,11.636065573770491
ENSG00000029725,19.73934426229508
ENSG00000029993,8.801639344262295
ENSG00000030066,12.890163934426232
ENSG00000030110,12.224590163934426
ENSG00000030582,37.84590163934427
ENSG00000031003,15.895081967213118
ENSG00000031081,8.368852459016395
ENSG00000031691,8.29672131147541
ENSG00000031698,43.895081967213116
ENSG00000031823,25.28032786885246
ENSG00000032219,14.134426229508193
ENSG00000032389,13.165573770491804
ENSG00000032444,17.531147540983607
ENSG00000032742,9.483606557377051
ENSG00000033011,14.5344262295082
ENSG00000033030,13.780327868852458
ENSG00000033050,16.262295081967213
ENSG00000033100,15.572131147540984
ENSG00000033170,11.68032786885246
ENSG00000033178,14.145901639344263
ENSG00000033327,12.473770491803279
ENSG00000033627,16.132786885245903
ENSG00000033800,20.549180327868854
ENSG00000033867,9.27049180327869
ENSG00000034152,17.583606557377053
ENSG00000034510,137.1983606557377
ENSG00000034533,10.454098360655735
ENSG00000034677,22.522950819672133
ENSG00000034693,13.99672131147541
ENSG00000034713,37.19508196721312
ENSG00000035115,14.121311475409836
ENSG00000035141,16.288524590163934
ENSG00000035403,21.475409836065573
ENSG00000035681,15.536065573770491
ENSG00000035687,22.91639344262295
ENSG00000035862,36.90491803278688
ENSG00000035928,19.978688524590165
ENSG00000036054,18.204918032786885
ENSG00000036257,18.065573770491802
ENSG00000036549,15.61311475409836
ENSG00000037042,13.82459016393443
ENSG00000037241,17.485245901639342
ENSG00000037474,18.903278688524587
ENSG00000037637,17.808196721311475
ENSG00000037749,9.481967213114755
ENSG00000037757,17.19016393442623
ENSG00000037897,10.122950819672129
ENSG00000038002,13.708196721311474
ENSG00000038210,9.373770491803276
ENSG00000038219,17.30327868852459
ENSG00000038274,34.18852459016394
ENSG00000038358,14.913114754098359
ENSG00000038382,14.791803278688525
ENSG00000038427,13.940983606557374
ENSG00000038532,11.29016393442623
ENSG00000038945,7.1819672131147545
ENSG00000039123,23.062295081967218
ENSG00000039319,12.119672131147539
ENSG00000039523,17.791803278688523
ENSG00000039560,8.772131147540984
ENSG00000039650,16.63606557377049
ENSG00000039987,2.1475409836065564
ENSG00000040199,7.134426229508196
ENSG00000040275,7.827868852459017
ENSG00000040341,17.295081967213115
ENSG00000040487,12.30327868852459
ENSG00000040531,12.198360655737707
ENSG00000040633,17.437704918032786
ENSG00000040933,10.299999999999997
ENSG00000041357,37.42786885245903
ENSG00000041802,19.442622950819672
ENSG00000041880,12.281967213114752
ENSG00000041988,15.921311475409837
ENSG00000042088,9.07049180327869
ENSG00000042286,7.409836065573771
ENSG00000042317,7.108196721311474
ENSG00000042429,9.019672131147543
ENSG00000042445,14.627868852459013
ENSG00000042493,23.765573770491805
ENSG00000042753,35.60655737704918
ENSG00000042980,9.191803278688523
ENSG00000043093,8.137704918032785
ENSG00000043143,14.90655737704918
ENSG00000043462,10.978688524590165
ENSG00000043514,14.588524590163933
ENSG00000044090,10.400000000000002
ENSG00000044115,40.06885245901639
ENSG00000044446,8.504918032786886
ENSG00000044459,6.875409836065574
ENSG00000044574,47.69508196721311
ENSG00000046647,15.545901639344264
ENSG00000046651,13.801639344262297
ENSG00000047056,13.349180327868853
ENSG00000047188,14.685245901639343
ENSG00000047230,10.28688524590164
ENSG00000047249,18.014754098360655
ENSG00000047315,27.545901639344265
ENSG00000047346,14.299999999999999
ENSG00000047365,9.191803278688527
ENSG00000047410,21.104918032786887
ENSG00000047457,7.599999999999999
ENSG00000047578,9.306557377049181
ENSG00000047579,11.891803278688526
ENSG00000047621,12.321311475409836
ENSG00000047634,8.901639344262295
ENSG00000047644,11.72786885245902
ENSG00000047648,7.172131147540983
ENSG00000047849,31.972131147540978
ENSG00000047932,18.937704918032793
ENSG00000048028,8.126229508196722
ENSG00000048052,10.367213114754097
ENSG00000048140,13.191803278688525
ENSG00000048162,13.614754098360656
ENSG00000048342,8.5327868852459
ENSG00000048392,12.065573770491806
ENSG00000048405,14.331147540983606
ENSG00000048471,10.188524590163933
ENSG00000048544,18.437704918032782
ENSG00000048649,17.099999999999998
ENSG00000048707,13.396721311475407
ENSG00000048740,17.150819672131146
ENSG00000048828,22.296721311475405
ENSG00000048991,10.011475409836066
ENSG00000049089,8.349180327868853
ENSG00000049167,9.893442622950818
ENSG00000049239,12.477049180327871
ENSG00000049245,33.46229508196721
ENSG00000049246,11.527868852459019
ENSG00000049449,17.585245901639347
ENSG00000049541,14.18360655737705
ENSG00000049618,18.9655737704918
ENSG00000049656,16.514754098360655
ENSG00000049759,11.895081967213113
ENSG00000049769,6.327868852459017
ENSG00000049860,25.306557377049185
ENSG00000049883,6.672131147540986
ENSG00000050130,22.904918032786885
ENSG00000050344,4.313114754098361
ENSG00000050393,12.688524590163935
ENSG00000050405,20.71803278688525
ENSG00000050426,21.395081967213113
ENSG00000050438,4.239344262295082
ENSG00000050748,12.818032786885244
ENSG00000051009,14.534426229508197
ENSG00000051108,35.649180327868855
ENSG00000051128,11.5327868852459
ENSG00000051180,2.9114754098360653
ENSG00000051382,13.450819672131148
ENSG00000051523,26.395081967213116
ENSG00000051596,7.366037735849058
ENSG00000051620,17.506557377049177
ENSG00000051825,9.136065573770491
ENSG00000052723,16.31475409836066
ENSG00000052749,7.8180327868852455
ENSG00000052795,11.78688524590164
ENSG00000052802,17.354098360655737
ENSG00000052841,16.278688524590166
ENSG00000053108,3.0377049180327864
ENSG00000053254,18.796721311475416
ENSG00000053371,25.75245901639344
ENSG00000053372,15.552459016393442
ENSG00000053501,19.870491803278682
ENSG00000053702,6.7967213114754115
ENSG00000053770,17.896721311475407
ENSG00000053900,15.231147540983605
ENSG00000053918,9.618032786885244
ENSG00000054116,34.05409836065574
ENSG00000054118,29.040983606557376
ENSG00000054148,20.6655737704918
ENSG00000054219,6.386885245901641
ENSG00000054267,17.58032786885246
ENSG00000054277,5.749180327868853
ENSG00000054282,13.713114754098363
ENSG00000054392,5.368852459016392
ENSG00000054523,13.619672131147544
ENSG00000054611,18.127868852459013
ENSG00000054965,14.28688524590164
ENSG00000054967,6.618032786885245
ENSG00000054983,16.277049180327868
ENSG00000055044,26.067213114754097
ENSG00000055070,28.54918032786885
ENSG00000055130,24.277049180327868
ENSG00000055147,13.5672131147541
ENSG00000055163,13.655737704918035
ENSG00000055208,22.1327868852459
ENSG00000055211,25.654098360655727
ENSG00000055332,14.421311475409835
ENSG00000055483,19.062295081967214
ENSG00000055609,15.395081967213113
ENSG00000055917,23.45245901639344
ENSG00000055950,30.540983606557376
ENSG00000056050,18.43606557377049
ENSG00000056097,23.79344262295082
ENSG00000056277,5.3737704918032785
ENSG00000056586,14.647540983606559
ENSG00000056972,12.808196721311475
ENSG00000057252,11.252459016393443
ENSG00000057294,7.38688524590164
ENSG00000057608,46.97540983606557
ENSG00000057663,17.119672131147546
ENSG00000057704,9.296721311475409
ENSG00000057757,24.360655737704917
ENSG00000057935,14.285245901639344
ENSG00000058063,15.418032786885243
ENSG00000058091,9.214754098360656
ENSG00000058262,34.16393442622951
ENSG00000058272,19.386885245901638
ENSG00000058404,9.045901639344262
ENSG00000058453,6.2377049180327875
ENSG00000058600,11.431147540983606
ENSG00000058668,15.00327868852459
ENSG00000058673,19.50327868852459
ENSG00000058729,18.259016393442625
ENSG00000058799,13.159016393442625
ENSG00000058804,6.522950819672131
ENSG00000058866,6.170491803278688
ENSG00000059122,13.183606557377049
ENSG00000059145,9.372131147540982
ENSG00000059377,10.057377049180328
ENSG00000059378,2.786792452830189
ENSG00000059573,13.103278688524592
ENSG00000059691,10.709836065573768
ENSG00000059728,10.89344262295082
ENSG00000059758,14.981967213114755
ENSG00000059769,4.72950819672131
ENSG00000059804,16.342622950819674
ENSG00000060069,9.903278688524589
ENSG00000060138,21.495081967213117
ENSG00000060237,24.745901639344268
ENSG00000060339,26.014754098360655
ENSG00000060491,19.44262295081967
ENSG00000060558,6.603278688524591
ENSG00000060642,10.29344262295082
ENSG00000060688,23.60655737704918
ENSG00000060749,10.940983606557376
ENSG00000060762,22.422950819672128
ENSG00000060971,15.252459016393441
ENSG00000060982,5.995081967213116
ENSG00000061273,16.227868852459014
ENSG00000061656,3.957377049180328
ENSG00000061794,20.74426229508196
ENSG00000061918,10.157377049180326
ENSG00000061936,18.219672131147544
ENSG00000061938,12.872131147540982
ENSG00000061987,16.950819672131146
ENSG00000062194,31.662295081967216
ENSG00000062282,7.949180327868851
ENSG00000062370,6.067213114754098
ENSG00000062485,24.99180327868853
ENSG00000062582,26.562295081967218
ENSG00000062598,17.1327868852459
ENSG00000062650,15.142622950819671
ENSG00000062716,24.122950819672127
ENSG00000062725,16.52622950819672
ENSG00000062822,8.647540983606557
ENSG00000063046,31.36393442622951
ENSG00000063176,10.5
ENSG00000063177,80.51967213114754
ENSG00000063180,10.56885245901639
ENSG00000063241,16.07704918032787
ENSG00000063244,37.89016393442623
ENSG00000063245,23.081967213114755
ENSG00000063322,23.45409836065574
ENSG00000063587,6.770491803278689
ENSG00000063601,11.778688524590164
ENSG00000063761,9.131147540983607
ENSG00000063854,20.103278688524593
ENSG00000063978,31.734426229508195
ENSG00000064012,12.436065573770492
ENSG00000064102,12.291803278688526
ENSG00000064115,16.498360655737702
ENSG00000064199,5.109836065573771
ENSG00000064225,7.122950819672132
ENSG00000064313,16.188524590163937
ENSG00000064393,15.614754098360653
ENSG00000064419,19.904918032786885
ENSG00000064490,18.59344262295082
ENSG00000064545,11.9
ENSG00000064547,8.459016393442623
ENSG00000064601,27.31967213114754
ENSG00000064607,14.327868852459018
ENSG00000064651,12.94590163934426
ENSG00000064652,10.545901639344264
ENSG00000064666,27.908196721311473
ENSG00000064687,8.1
ENSG00000064703,5.454098360655737
ENSG00000064726,12.616393442622948
ENSG00000064763,8.004918032786886
ENSG00000064886,9.270491803278688
ENSG00000064932,12.870491803278686
ENSG00000064933,10.19344262295082
ENSG00000064961,21.718032786885246
ENSG00000064989,9.924590163934427
ENSG00000064995,24.722950819672125
ENSG00000064999,12.485245901639347
ENSG00000065000,25.331147540983608
ENSG00000065029,15.018032786885245
ENSG00000065054,21.481967213114753
ENSG00000065057,11.888524590163934
ENSG00000065060,7.477049180327869
ENSG00000065135,15.26393442622951
ENSG00000065150,19.4
ENSG00000065154,27.222950819672132
ENSG00000065183,9.988524590163935
ENSG00000065243,18.48688524590164
ENSG00000065268,15.973770491803275
ENSG00000065308,9.211475409836066
ENSG00000065357,11.97704918032787
ENSG00000065413,9.324590163934426
ENSG00000065427,30.450819672131146
ENSG00000065457,15.99016393442623
ENSG00000065485,9.53934426229508
ENSG00000065491,12.99672131147541
ENSG00000065518,40.29180327868853
ENSG00000065526,16.90983606557377
ENSG00000065534,28.150819672131146
ENSG00000065548,31.17868852459016
ENSG00000065559,13.954098360655738
ENSG00000065600,7.662295081967214
ENSG00000065613,14.221311475409838
ENSG00000065615,10.068852459016393
ENSG00000065621,7.647540983606557
ENSG00000065802,9.960655737704919
ENSG00000065809,23.521311475409835
ENSG00000065833,11.955737704918032
ENSG00000065882,17.554098360655736
ENSG00000065883,16.490163934426228
ENSG00000065911,14.626229508196719
ENSG00000065970,12.155737704918035
ENSG00000065978,37.91803278688524
ENSG00000065989,6.79672131147541
ENSG00000066027,21.119672131147546
ENSG00000066044,23.406557377049186
ENSG00000066084,13.563934426229508
ENSG00000066117,20.829508196721314
ENSG00000066135,16.27049180327869
ENSG00000066136,26.057377049180328
ENSG00000066185,3.345901639344262
ENSG00000066230,5.685245901639344
ENSG00000066294,6.2393442622950825
ENSG00000066322,26.11967213114754
ENSG00000066336,11.531147540983607
ENSG00000066379,11.978688524590165
ENSG00000066422,13.608196721311476
ENSG00000066427,12.599999999999998
ENSG00000066455,19.791803278688526
ENSG00000066557,12.900000000000002
ENSG00000066583,13.963934426229509
ENSG00000066651,13.683606557377049
ENSG00000066654,20.32131147540984
ENSG00000066739,3.928301886792453
ENSG00000066777,17.10327868852459
ENSG00000066855,10.093442622950821
ENSG00000066926,13.211475409836066
ENSG00000066933,10.914754098360653
ENSG00000067048,14.44590163934426
ENSG00000067057,19.94426229508197
ENSG00000067064,19.770491803278684
ENSG00000067066,23.388524590163932
ENSG00000067082,26.945901639344264
ENSG00000067113,21.688524590163926
ENSG00000067167,34.23606557377049
ENSG00000067182,30.69836065573771
ENSG00000067191,5.570491803278689
ENSG00000067208,5.806557377049178
ENSG00000067221,8.883606557377048
ENSG00000067225,54.337704918032784
ENSG00000067248,16.654098360655734
ENSG00000067334,11.901639344262296
ENSG00000067365,9.950819672131148
ENSG00000067369,11.127868852459015
ENSG00000067533,8.257377049180327
ENSG00000067560,81.4377049180328
ENSG00000067596,22.011475409836066
ENSG00000067646,5.608196721311476
ENSG00000067704,21.41475409836066
ENSG00000067715,8.142622950819671
ENSG00000067829,30.80163934426229
ENSG00000067836,11.698360655737707
ENSG00000067900,12.339344262295082
ENSG00000067955,16.808196721311475
ENSG00000067992,11.116393442622954
ENSG00000068001,15.526229508196721
ENSG00000068024,7.949180327868852
ENSG00000068028,16.82622950819672
ENSG00000068079,15.808196721311475
ENSG00000068097,12.001639344262296
ENSG00000068120,22.195081967213117
ENSG00000068305,19.39016393442623
ENSG00000068308,24.324590163934428
ENSG00000068323,16.298360655737707
ENSG00000068354,10.388524590163938
ENSG00000068366,16.06393442622951
ENSG00000068394,16.870491803278686
ENSG00000068400,10.014754098360656
ENSG00000068438,16.724590163934426
ENSG00000068489,4.0950819672131145
ENSG00000068650,10.48360655737705
ENSG00000068654,11.200000000000003
ENSG00000068697,49.75573770491804
ENSG00000068724,10.23606557377049
ENSG00000068745,31.0639344262295
ENSG00000068784,10.41311475409836
ENSG00000068796,16.481967213114757
ENSG00000068831,11.967213114754099
ENSG00000068878,8.803278688524589
ENSG00000068885,11.175409836065574
ENSG00000068903,19.699999999999996
ENSG00000068912,26.85901639344262
ENSG00000068971,12.001639344262294
ENSG00000069020,11.501639344262294
ENSG00000069248,19.45737704918033
ENSG00000069275,28.313114754098354
ENSG00000069329,13.585245901639345
ENSG00000069345,24.249180327868853
ENSG00000069399,13.716393442622952
ENSG00000069424,11.965573770491803
ENSG00000069431,7.183606557377048
ENSG00000069482,4.049180327868853
ENSG00000069509,12.214754098360658
ENSG00000069849,28.816393442622953
ENSG00000069869,6.611475409836064
ENSG00000069943,9.914754098360657
ENSG00000069956,15.132786885245903
ENSG00000069966,13.526229508196721
ENSG00000069974,14.652459016393443
ENSG00000069998,14.765573770491802
ENSG00000070010,30.329508196721317
ENSG00000070047,11.049180327868852
ENSG00000070061,14.82295081967213
ENSG00000070081,26.09344262295082
ENSG00000070190,8.508196721311476
ENSG00000070214,17.237704918032787
ENSG00000070269,9.942622950819672
ENSG00000070366,13.72295081967213
ENSG00000070367,13.765573770491804
ENSG00000070371,3.4147540983606555
ENSG00000070404,12.586885245901641
ENSG00000070413,22.472131147540985
ENSG00000070423,14.906557377049184
ENSG00000070444,12.863934426229509
ENSG00000070476,11.554098360655736
ENSG00000070495,15.11967213114754
ENSG00000070501,11.973770491803283
ENSG00000070540,12.914754098360653
ENSG00000070610,22.226229508196724
ENSG00000070614,15.198360655737703
ENSG00000070669,13.23770491803279
ENSG00000070718,10.801639344262297
ENSG00000070731,7.30327868852459
ENSG00000070756,75.4950819672131
ENSG00000070759,8.572131147540984
ENSG00000070761,19.021311475409835
ENSG00000070770,19.75737704918033
ENSG00000070785,13.70327868852459
ENSG00000070814,14.575409836065575
ENSG00000070831,50.54262295081968
ENSG00000070882,7.32950819672131
ENSG00000070950,6.840983606557377
ENSG00000070961,13.532786885245901
ENSG00000071051,16.65573770491803
ENSG00000071054,19.88524590163934
ENSG00000071073,11.332786885245902
ENSG00000071082,114.23114754098361
ENSG00000071127,41.01147540983606
ENSG00000071189,19.065573770491802
ENSG00000071205,12.101639344262296
ENSG00000071242,13.881967213114756
ENSG00000071243,11.991803278688522
ENSG00000071246,7.59672131147541
ENSG00000071462,23.634426229508197
ENSG00000071537,11.860655737704914
ENSG00000071553,35.119672131147546
ENSG00000071564,14.865573770491805
ENSG00000071626,19.26065573770492
ENSG00000071655,16.57704918032787
ENSG00000071794,12.637704918032785
ENSG00000071859,26.675409836065576
ENSG00000071889,19.95737704918033
ENSG00000071894,15.62295081967213
ENSG00000071967,24.298360655737707
ENSG00000071994,24.06393442622951
ENSG00000072042,20.701639344262293
ENSG00000072062,21.599999999999998
ENSG00000072071,6.783606557377049
ENSG00000072110,26.9672131147541
ENSG00000072134,7.5
ENSG00000072135,13.868852459016395
ENSG00000072201,7.114754098360657
ENSG00000072210,17.545901639344265
ENSG00000072274,15.237704918032788
ENSG00000072310,16.74754098360656
ENSG00000072364,22.649180327868855
ENSG00000072401,9.432786885245903
ENSG00000072415,12.514754098360655
ENSG00000072501,19.118032786885244
ENSG00000072506,22.41475409836066
ENSG00000072518,15.936065573770492
ENSG00000072571,3.657377049180328
ENSG00000072609,15.608196721311478
ENSG00000072682,10.801639344262293
ENSG00000072694,5.613207547169812
ENSG00000072736,11.636065573770495
ENSG00000072756,16.218032786885246
ENSG00000072778,29.722950819672135
